Order 0	number of articles 18
1	Aisle 13	Location 27
2	Aisle 3	Location 32
3	Aisle 19	Location 19
4	Aisle 15	Location 16
5	Aisle 5	Location 38
6	Aisle 1	Location 2
7	Aisle 19	Location 39
8	Aisle 2	Location 21
9	Aisle 17	Location 32
10	Aisle 6	Location 3
11	Aisle 6	Location 43
12	Aisle 10	Location 17
13	Aisle 15	Location 0
14	Aisle 16	Location 7
15	Aisle 13	Location 42
16	Aisle 18	Location 13
17	Aisle 3	Location 27
18	Aisle 0	Location 0
Order 67	number of articles 15
0	Aisle 14	Location 44
1	Aisle 0	Location 15
2	Aisle 15	Location 13
3	Aisle 12	Location 15
4	Aisle 9	Location 0
5	Aisle 13	Location 39
6	Aisle 13	Location 1
7	Aisle 3	Location 39
8	Aisle 15	Location 31
9	Aisle 7	Location 18
10	Aisle 18	Location 24
11	Aisle 2	Location 23
12	Aisle 12	Location 6
13	Aisle 14	Location 11
14	Aisle 15	Location 19
Order 68	number of articles 9
0	Aisle 14	Location 31
1	Aisle 1	Location 43
2	Aisle 9	Location 2
3	Aisle 3	Location 31
4	Aisle 3	Location 40
5	Aisle 19	Location 20
6	Aisle 19	Location 34
7	Aisle 12	Location 19
8	Aisle 16	Location 15
Order 69	number of articles 21
0	Aisle 16	Location 23
1	Aisle 4	Location 30
2	Aisle 19	Location 12
3	Aisle 4	Location 39
4	Aisle 18	Location 13
5	Aisle 2	Location 41
6	Aisle 12	Location 25
7	Aisle 18	Location 19
8	Aisle 9	Location 37
9	Aisle 18	Location 40
10	Aisle 15	Location 16
11	Aisle 15	Location 14
12	Aisle 19	Location 25
13	Aisle 5	Location 40
14	Aisle 19	Location 24
15	Aisle 7	Location 8
16	Aisle 5	Location 9
17	Aisle 4	Location 21
18	Aisle 2	Location 25
19	Aisle 2	Location 33
20	Aisle 19	Location 35
Order 70	number of articles 11
0	Aisle 9	Location 25
1	Aisle 9	Location 23
2	Aisle 7	Location 31
3	Aisle 13	Location 32
4	Aisle 10	Location 19
5	Aisle 1	Location 31
6	Aisle 5	Location 40
7	Aisle 2	Location 17
8	Aisle 1	Location 10
9	Aisle 0	Location 6
10	Aisle 6	Location 38
Order 71	number of articles 8
0	Aisle 3	Location 2
1	Aisle 7	Location 3
2	Aisle 16	Location 33
3	Aisle 4	Location 36
4	Aisle 3	Location 41
5	Aisle 1	Location 28
6	Aisle 1	Location 13
7	Aisle 12	Location 6
Order 72	number of articles 19
0	Aisle 19	Location 31
1	Aisle 4	Location 8
2	Aisle 16	Location 43
3	Aisle 0	Location 41
4	Aisle 17	Location 27
5	Aisle 18	Location 12
6	Aisle 15	Location 35
7	Aisle 7	Location 40
8	Aisle 0	Location 42
9	Aisle 18	Location 20
10	Aisle 3	Location 39
11	Aisle 15	Location 14
12	Aisle 4	Location 43
13	Aisle 10	Location 31
14	Aisle 13	Location 42
15	Aisle 2	Location 14
16	Aisle 4	Location 28
17	Aisle 12	Location 27
18	Aisle 19	Location 27
Order 73	number of articles 10
0	Aisle 13	Location 26
1	Aisle 11	Location 29
2	Aisle 15	Location 38
3	Aisle 0	Location 2
4	Aisle 8	Location 8
5	Aisle 18	Location 14
6	Aisle 0	Location 15
7	Aisle 14	Location 41
8	Aisle 9	Location 4
9	Aisle 1	Location 9
Order 74	number of articles 21
0	Aisle 12	Location 18
1	Aisle 14	Location 19
2	Aisle 1	Location 5
3	Aisle 15	Location 10
4	Aisle 0	Location 6
5	Aisle 15	Location 41
6	Aisle 9	Location 6
7	Aisle 5	Location 35
8	Aisle 14	Location 44
9	Aisle 13	Location 10
10	Aisle 1	Location 40
11	Aisle 5	Location 17
12	Aisle 14	Location 42
13	Aisle 18	Location 16
14	Aisle 6	Location 29
15	Aisle 4	Location 35
16	Aisle 12	Location 23
17	Aisle 5	Location 3
18	Aisle 2	Location 10
19	Aisle 5	Location 19
20	Aisle 8	Location 22
Order 75	number of articles 21
0	Aisle 15	Location 29
1	Aisle 19	Location 29
2	Aisle 19	Location 16
3	Aisle 4	Location 37
4	Aisle 17	Location 23
5	Aisle 16	Location 24
6	Aisle 19	Location 32
7	Aisle 3	Location 23
8	Aisle 3	Location 17
9	Aisle 0	Location 38
10	Aisle 12	Location 0
11	Aisle 1	Location 16
12	Aisle 1	Location 25
13	Aisle 11	Location 23
14	Aisle 5	Location 35
15	Aisle 16	Location 31
16	Aisle 6	Location 1
17	Aisle 10	Location 5
18	Aisle 17	Location 32
19	Aisle 16	Location 30
20	Aisle 18	Location 35
Order 76	number of articles 23
0	Aisle 13	Location 12
1	Aisle 2	Location 12
2	Aisle 17	Location 28
3	Aisle 11	Location 1
4	Aisle 11	Location 23
5	Aisle 8	Location 33
6	Aisle 3	Location 43
7	Aisle 16	Location 35
8	Aisle 7	Location 34
9	Aisle 7	Location 37
10	Aisle 9	Location 0
11	Aisle 19	Location 14
12	Aisle 13	Location 6
13	Aisle 3	Location 22
14	Aisle 3	Location 8
15	Aisle 4	Location 44
16	Aisle 6	Location 13
17	Aisle 16	Location 24
18	Aisle 9	Location 28
19	Aisle 16	Location 10
20	Aisle 12	Location 0
21	Aisle 7	Location 41
22	Aisle 0	Location 15
Order 77	number of articles 8
0	Aisle 14	Location 6
1	Aisle 15	Location 41
2	Aisle 8	Location 36
3	Aisle 2	Location 41
4	Aisle 9	Location 14
5	Aisle 8	Location 3
6	Aisle 2	Location 7
7	Aisle 14	Location 7
Order 78	number of articles 13
0	Aisle 11	Location 13
1	Aisle 4	Location 3
2	Aisle 1	Location 31
3	Aisle 10	Location 9
4	Aisle 16	Location 16
5	Aisle 3	Location 5
6	Aisle 6	Location 40
7	Aisle 1	Location 27
8	Aisle 8	Location 17
9	Aisle 19	Location 34
10	Aisle 14	Location 18
11	Aisle 18	Location 0
12	Aisle 1	Location 2
Order 79	number of articles 8
0	Aisle 18	Location 15
1	Aisle 13	Location 37
2	Aisle 1	Location 30
3	Aisle 8	Location 28
4	Aisle 15	Location 22
5	Aisle 2	Location 44
6	Aisle 12	Location 34
7	Aisle 11	Location 11
Order 80	number of articles 17
0	Aisle 2	Location 3
1	Aisle 13	Location 39
2	Aisle 17	Location 29
3	Aisle 17	Location 30
4	Aisle 10	Location 11
5	Aisle 13	Location 41
6	Aisle 13	Location 35
7	Aisle 3	Location 40
8	Aisle 7	Location 28
9	Aisle 12	Location 31
10	Aisle 1	Location 13
11	Aisle 12	Location 38
12	Aisle 13	Location 12
13	Aisle 2	Location 13
14	Aisle 5	Location 26
15	Aisle 14	Location 28
16	Aisle 5	Location 29
Order 81	number of articles 8
0	Aisle 14	Location 23
1	Aisle 0	Location 35
2	Aisle 6	Location 2
3	Aisle 10	Location 27
4	Aisle 10	Location 36
5	Aisle 17	Location 38
6	Aisle 12	Location 38
7	Aisle 8	Location 34
Order 82	number of articles 13
0	Aisle 19	Location 31
1	Aisle 4	Location 41
2	Aisle 15	Location 17
3	Aisle 17	Location 22
4	Aisle 6	Location 7
5	Aisle 2	Location 38
6	Aisle 18	Location 38
7	Aisle 0	Location 44
8	Aisle 19	Location 12
9	Aisle 5	Location 33
10	Aisle 7	Location 27
11	Aisle 2	Location 21
12	Aisle 1	Location 27
Order 83	number of articles 14
0	Aisle 13	Location 12
1	Aisle 4	Location 34
2	Aisle 1	Location 35
3	Aisle 9	Location 43
4	Aisle 9	Location 34
5	Aisle 5	Location 43
6	Aisle 13	Location 0
7	Aisle 2	Location 4
8	Aisle 2	Location 30
9	Aisle 16	Location 33
10	Aisle 0	Location 40
11	Aisle 18	Location 19
12	Aisle 16	Location 43
13	Aisle 0	Location 9
Order 84	number of articles 12
0	Aisle 11	Location 22
1	Aisle 2	Location 1
2	Aisle 15	Location 38
3	Aisle 3	Location 7
4	Aisle 17	Location 23
5	Aisle 10	Location 43
6	Aisle 6	Location 43
7	Aisle 15	Location 1
8	Aisle 9	Location 41
9	Aisle 13	Location 1
10	Aisle 1	Location 2
11	Aisle 5	Location 1
Order 85	number of articles 21
0	Aisle 14	Location 13
1	Aisle 18	Location 44
2	Aisle 14	Location 40
3	Aisle 12	Location 27
4	Aisle 10	Location 1
5	Aisle 3	Location 21
6	Aisle 12	Location 42
7	Aisle 4	Location 12
8	Aisle 12	Location 28
9	Aisle 4	Location 13
10	Aisle 16	Location 6
11	Aisle 11	Location 22
12	Aisle 3	Location 30
13	Aisle 1	Location 38
14	Aisle 8	Location 9
15	Aisle 6	Location 17
16	Aisle 19	Location 11
17	Aisle 2	Location 38
18	Aisle 1	Location 40
19	Aisle 6	Location 29
20	Aisle 5	Location 33
Order 86	number of articles 9
0	Aisle 19	Location 31
1	Aisle 4	Location 2
2	Aisle 0	Location 44
3	Aisle 19	Location 17
4	Aisle 1	Location 14
5	Aisle 11	Location 0
6	Aisle 16	Location 1
7	Aisle 7	Location 44
8	Aisle 19	Location 12
Order 87	number of articles 9
0	Aisle 6	Location 34
1	Aisle 14	Location 2
2	Aisle 3	Location 32
3	Aisle 10	Location 19
4	Aisle 15	Location 6
5	Aisle 18	Location 36
6	Aisle 15	Location 16
7	Aisle 4	Location 12
8	Aisle 4	Location 2
Order 88	number of articles 15
0	Aisle 2	Location 17
1	Aisle 4	Location 5
2	Aisle 19	Location 11
3	Aisle 0	Location 31
4	Aisle 3	Location 7
5	Aisle 12	Location 44
6	Aisle 14	Location 37
7	Aisle 11	Location 29
8	Aisle 7	Location 32
9	Aisle 7	Location 41
10	Aisle 4	Location 34
11	Aisle 7	Location 24
12	Aisle 10	Location 34
13	Aisle 3	Location 10
14	Aisle 9	Location 44
Order 89	number of articles 17
0	Aisle 19	Location 35
1	Aisle 5	Location 18
2	Aisle 9	Location 35
3	Aisle 9	Location 1
4	Aisle 0	Location 2
5	Aisle 11	Location 9
6	Aisle 0	Location 33
7	Aisle 19	Location 16
8	Aisle 2	Location 5
9	Aisle 8	Location 29
10	Aisle 18	Location 15
11	Aisle 6	Location 26
12	Aisle 7	Location 19
13	Aisle 3	Location 38
14	Aisle 16	Location 41
15	Aisle 14	Location 15
16	Aisle 7	Location 18
Order 90	number of articles 19
0	Aisle 19	Location 42
1	Aisle 13	Location 12
2	Aisle 13	Location 39
3	Aisle 12	Location 22
4	Aisle 7	Location 0
5	Aisle 8	Location 19
6	Aisle 3	Location 37
7	Aisle 12	Location 21
8	Aisle 2	Location 12
9	Aisle 15	Location 24
10	Aisle 11	Location 12
11	Aisle 0	Location 41
12	Aisle 12	Location 25
13	Aisle 12	Location 19
14	Aisle 7	Location 22
15	Aisle 17	Location 29
16	Aisle 7	Location 27
17	Aisle 0	Location 26
18	Aisle 11	Location 22
Order 91	number of articles 10
0	Aisle 12	Location 36
1	Aisle 6	Location 3
2	Aisle 14	Location 25
3	Aisle 11	Location 10
4	Aisle 8	Location 25
5	Aisle 5	Location 1
6	Aisle 14	Location 44
7	Aisle 2	Location 25
8	Aisle 10	Location 11
9	Aisle 19	Location 9
Order 92	number of articles 23
0	Aisle 2	Location 8
1	Aisle 16	Location 19
2	Aisle 7	Location 4
3	Aisle 3	Location 11
4	Aisle 2	Location 12
5	Aisle 17	Location 41
6	Aisle 0	Location 28
7	Aisle 19	Location 25
8	Aisle 9	Location 39
9	Aisle 5	Location 28
10	Aisle 11	Location 36
11	Aisle 1	Location 29
12	Aisle 6	Location 18
13	Aisle 14	Location 42
14	Aisle 0	Location 9
15	Aisle 19	Location 9
16	Aisle 5	Location 14
17	Aisle 2	Location 2
18	Aisle 3	Location 38
19	Aisle 4	Location 26
20	Aisle 15	Location 8
21	Aisle 5	Location 26
22	Aisle 10	Location 28
Order 93	number of articles 5
0	Aisle 6	Location 37
1	Aisle 16	Location 17
2	Aisle 13	Location 26
3	Aisle 3	Location 36
4	Aisle 5	Location 42
Order 94	number of articles 6
0	Aisle 15	Location 20
1	Aisle 6	Location 8
2	Aisle 15	Location 26
3	Aisle 14	Location 38
4	Aisle 10	Location 23
5	Aisle 8	Location 16
Order 95	number of articles 5
0	Aisle 2	Location 3
1	Aisle 1	Location 5
2	Aisle 3	Location 39
3	Aisle 13	Location 4
4	Aisle 6	Location 36
Order 96	number of articles 20
0	Aisle 6	Location 17
1	Aisle 13	Location 13
2	Aisle 2	Location 21
3	Aisle 11	Location 2
4	Aisle 9	Location 30
5	Aisle 16	Location 8
6	Aisle 15	Location 3
7	Aisle 5	Location 41
8	Aisle 14	Location 22
9	Aisle 16	Location 29
10	Aisle 8	Location 5
11	Aisle 14	Location 13
12	Aisle 3	Location 6
13	Aisle 8	Location 32
14	Aisle 13	Location 22
15	Aisle 17	Location 1
16	Aisle 6	Location 43
17	Aisle 10	Location 8
18	Aisle 4	Location 5
19	Aisle 4	Location 0
Order 97	number of articles 19
0	Aisle 5	Location 40
1	Aisle 15	Location 33
2	Aisle 10	Location 23
3	Aisle 9	Location 37
4	Aisle 6	Location 20
5	Aisle 18	Location 22
6	Aisle 15	Location 0
7	Aisle 11	Location 0
8	Aisle 7	Location 5
9	Aisle 14	Location 6
10	Aisle 13	Location 0
11	Aisle 17	Location 15
12	Aisle 4	Location 28
13	Aisle 4	Location 41
14	Aisle 0	Location 15
15	Aisle 13	Location 43
16	Aisle 6	Location 37
17	Aisle 7	Location 12
18	Aisle 8	Location 6
Order 98	number of articles 23
0	Aisle 8	Location 20
1	Aisle 6	Location 4
2	Aisle 6	Location 7
3	Aisle 18	Location 42
4	Aisle 13	Location 3
5	Aisle 5	Location 40
6	Aisle 7	Location 16
7	Aisle 3	Location 10
8	Aisle 17	Location 43
9	Aisle 2	Location 23
10	Aisle 8	Location 19
11	Aisle 2	Location 10
12	Aisle 3	Location 23
13	Aisle 18	Location 28
14	Aisle 11	Location 12
15	Aisle 13	Location 6
16	Aisle 17	Location 37
17	Aisle 19	Location 26
18	Aisle 6	Location 16
19	Aisle 3	Location 12
20	Aisle 6	Location 25
21	Aisle 5	Location 30
22	Aisle 13	Location 28
Order 99	number of articles 13
0	Aisle 19	Location 2
1	Aisle 11	Location 40
2	Aisle 19	Location 12
3	Aisle 6	Location 17
4	Aisle 0	Location 7
5	Aisle 6	Location 38
6	Aisle 4	Location 28
7	Aisle 0	Location 9
8	Aisle 18	Location 10
9	Aisle 9	Location 42
10	Aisle 2	Location 23
11	Aisle 13	Location 11
12	Aisle 8	Location 32
